,ticker,date_string,open_volume
502,CVY,2010-12-30,0.35736424336647526
503,CVY,2010-12-31,0.5333899829978477
504,CVY,2011-1-3,0.3474503125932068
505,CVY,2011-1-4,0.40742186536885416
506,CVY,2011-1-5,0.1999979016834851
507,CVY,2011-1-6,0.3483070037784004
508,CVY,2011-1-7,0.3704626367001404
509,CVY,2011-1-10,0.40125499043286894
510,CVY,2011-1-11,0.3503036645274334
511,CVY,2011-1-12,0.41733379929432807
512,CVY,2011-1-13,0.383235282730041
513,CVY,2011-1-14,0.4098443002474666
514,CVY,2011-1-18,0.404978721075302
515,CVY,2011-1-19,0.4809740240261692
516,CVY,2011-1-20,0.4707003431013417
517,CVY,2011-1-21,0.48720560661397055
518,CVY,2011-1-24,0.5811558672625443
519,CVY,2011-1-25,0.5075679295012671
520,CVY,2011-1-26,0.43215951552416476
521,CVY,2011-1-27,0.4629514776661142
522,CVY,2011-1-28,0.5716665763833771
523,CVY,2011-1-31,0.5273714214876954
524,CVY,2011-2-1,0.4348772989652144
525,CVY,2011-2-2,0.434282415917391
526,CVY,2011-2-3,0.4295941523494199
527,CVY,2011-2-4,0.4589941976949228
528,CVY,2011-2-7,0.4802596124679911
529,CVY,2011-2-8,0.21116676411722426
530,CVY,2011-2-9,0.4643634071520563
531,CVY,2011-2-10,0.45136363227891596
532,CVY,2011-2-11,0.4864071980399307
533,CVY,2011-2-14,0.5146361115884434
534,CVY,2011-2-15,0.5054612712990566
535,CVY,2011-2-16,0.5517722162010895
536,CVY,2011-2-17,0.4477822664511343
537,CVY,2011-2-18,0.5139981722344945
538,CVY,2011-2-22,0.48114219210682885
539,CVY,2011-2-23,0.45811163796135446
540,CVY,2011-2-24,0.4913013116372727
541,CVY,2011-2-25,0.5247570657631986
542,CVY,2011-2-28,0.48843909505552685
543,CVY,2011-3-1,0.48006190169103524
544,CVY,2011-3-2,0.5064335282927795
545,CVY,2011-3-3,0.5081220453420866
546,CVY,2011-3-4,0.5388840398223258
547,CVY,2011-3-7,0.5141647804023172
548,CVY,2011-3-8,0.4809273656424044
549,CVY,2011-3-9,0.5359410294817412
550,CVY,2011-3-10,0.5466965166899542
551,CVY,2011-3-11,0.5202979650818084
552,CVY,2011-3-14,0.44488175709906685
553,CVY,2011-3-15,0.45803070017154834
554,CVY,2011-3-16,0.4634660901669175
555,CVY,2011-3-17,0.5047742758555395
556,CVY,2011-3-18,0.5222583714357419
557,CVY,2011-3-21,0.537428125707035
558,CVY,2011-3-22,0.5339432888445473
559,CVY,2011-3-23,0.5859118579229029
560,CVY,2011-3-24,0.5550431870769884
561,CVY,2011-3-25,0.4111313798628027
562,CVY,2011-3-28,0.48024405117577285
563,CVY,2011-3-29,0.4654439269420878
564,CVY,2011-3-30,0.5758555957673861
565,CVY,2011-3-31,0.6332063770634104
566,CVY,2011-4-1,0.553237444186002
567,CVY,2011-4-4,0.4236791036824588
568,CVY,2011-4-5,0.455122893438949
569,CVY,2011-4-6,0.4953929863529102
570,CVY,2011-4-7,0.5964985373340664
571,CVY,2011-4-8,0.5386687951324074
572,CVY,2011-4-11,0.5082847056323105
573,CVY,2011-4-12,0.5305013713588637
574,CVY,2011-4-13,0.5838916608221034
575,CVY,2011-4-14,0.6172245553176072
576,CVY,2011-4-15,0.4489872346370841
577,CVY,2011-4-18,0.4749446516706631
578,CVY,2011-4-19,0.44291249383731596
579,CVY,2011-4-20,0.5897438190166278
580,CVY,2011-4-21,0.629496683752776
581,CVY,2011-4-25,0.5211378467579114
582,CVY,2011-4-26,0.5433493500751901
583,CVY,2011-4-27,0.6159806429846822
584,CVY,2011-4-28,0.5522693647836234
585,CVY,2011-4-29,0.645489878579588
586,CVY,2011-5-2,0.6133091876703007
587,CVY,2011-5-3,0.6502489403553419
588,CVY,2011-5-4,0.6378076094384858
589,CVY,2011-5-5,0.5789612230171534
590,CVY,2011-5-6,0.6198489819237236
591,CVY,2011-5-9,0.6703846714941766
592,CVY,2011-5-10,0.6091409567400395
593,CVY,2011-5-11,0.6751031268976677
594,CVY,2011-5-12,0.5761939346742951
595,CVY,2011-5-13,0.6046463792722265
596,CVY,2011-5-16,0.6518164674811953
597,CVY,2011-5-17,0.6289495827882096
598,CVY,2011-5-18,0.6094293554512303
599,CVY,2011-5-19,0.5818658267189595
600,CVY,2011-5-20,0.5511193427859311
601,CVY,2011-5-23,0.6328667740178431
602,CVY,2011-5-24,0.6608698005324469
603,CVY,2011-5-25,0.6301540765534984
604,CVY,2011-5-26,0.645045797399209
605,CVY,2011-5-27,0.692610313311502
606,CVY,2011-5-31,0.5146318315175753
607,CVY,2011-6-1,0.5684877222004161
608,CVY,2011-6-2,0.5823283545887317
609,CVY,2011-6-3,0.5891579402638147
610,CVY,2011-6-6,0.5547139164961112
611,CVY,2011-6-7,0.547340745962157
612,CVY,2011-6-8,0.5243011818016937
613,CVY,2011-6-9,0.5989754711038691
614,CVY,2011-6-10,0.5858194004324142
615,CVY,2011-6-13,0.4651390159029526
616,CVY,2011-6-14,0.5797757646375167
617,CVY,2011-6-15,0.5401738527529957
618,CVY,2011-6-16,0.5326308965776435
619,CVY,2011-6-17,0.5493913059862032
620,CVY,2011-6-20,0.4562741213439893
621,CVY,2011-6-21,0.5351398294675858
622,CVY,2011-6-22,0.5385948938164493
623,CVY,2011-6-23,0.43393893550081414
624,CVY,2011-6-24,0.5541865075910148
625,CVY,2011-6-27,0.5094650681781488
626,CVY,2011-6-28,0.6179059872760779
627,CVY,2011-6-29,0.5586839167921112
628,CVY,2011-6-30,0.5144354682357212
629,CVY,2011-7-1,0.5463993441595648
630,CVY,2011-7-5,0.5662220007699088
631,CVY,2011-7-6,0.48379232392704524
632,CVY,2011-7-7,0.41794779546509886
633,CVY,2011-7-8,0.5254714983567258
634,CVY,2011-7-11,0.4593417201610678
635,CVY,2011-7-12,0.6221437996142103
636,CVY,2011-7-13,0.5431478044694342
637,CVY,2011-7-14,0.23849249903636316
638,CVY,2011-7-15,0.5062574610337334
639,CVY,2011-7-18,0.43938743524305157
640,CVY,2011-7-19,0.39140612629109234
641,CVY,2011-7-20,0.5034437450394218
642,CVY,2011-7-21,0.4635732363697149
643,CVY,2011-7-22,0.5370044209128995
644,CVY,2011-7-25,0.5253752204425344
645,CVY,2011-7-26,0.4717386536893391
646,CVY,2011-7-27,0.5158126965263431
647,CVY,2011-7-28,0.5551241128493628
648,CVY,2011-7-29,0.45989929878655855
649,CVY,2011-8-1,0.5413357913436182
650,CVY,2011-8-2,0.32841083063650894
651,CVY,2011-8-3,0.35205695593195463
652,CVY,2011-8-4,0.32984603990150807
653,CVY,2011-8-5,0.2865814248922195
654,CVY,2011-8-8,0.21693015785801492
655,CVY,2011-8-9,0.2013473857630191
656,CVY,2011-8-10,0.3366473642923383
657,CVY,2011-8-11,0.3295947862524245
658,CVY,2011-8-12,0.393812112693169
659,CVY,2011-8-15,0.36480682309693424
660,CVY,2011-8-16,0.45401155693333173
661,CVY,2011-8-17,0.5074254680042004
662,CVY,2011-8-18,0.34977536712754304
663,CVY,2011-8-19,0.3550444590368029
664,CVY,2011-8-22,0.4481164381438893
665,CVY,2011-8-23,0.42179576181925793
666,CVY,2011-8-24,0.45390288961064634
667,CVY,2011-8-25,0.3709145376300925
668,CVY,2011-8-26,0.4055896322989368
669,CVY,2011-8-29,0.4157354595512638
670,CVY,2011-8-30,0.44592396986484917
671,CVY,2011-8-31,0.4249850511840695
672,CVY,2011-9-1,0.43393950293655104
673,CVY,2011-9-2,0.4340464201274756
674,CVY,2011-9-6,0.3171057124515203
675,CVY,2011-9-7,0.4442062721303481
676,CVY,2011-9-8,0.4648174262295058
677,CVY,2011-9-9,0.42004003375765797
678,CVY,2011-9-12,0.3760218379456611
679,CVY,2011-9-13,0.47686490749455557
680,CVY,2011-9-14,0.4791673938702548
681,CVY,2011-9-15,0.4516065652975827
682,CVY,2011-9-16,0.48600832298292523
683,CVY,2011-9-19,0.4413180781451667
684,CVY,2011-9-20,0.3881902966470884
685,CVY,2011-9-21,0.42662851527624235
686,CVY,2011-9-22,0.295054819953527
687,CVY,2011-9-23,0.29877401274313076
688,CVY,2011-9-26,0.37066748571992786
689,CVY,2011-9-27,0.30693234692801247
690,CVY,2011-9-28,0.4884068959947439
691,CVY,2011-9-29,0.3850173436598794
692,CVY,2011-9-30,0.4443339654986487
693,CVY,2011-10-3,0.22721132017321907
694,CVY,2011-10-4,0.20434093389792693
695,CVY,2011-10-5,0.2825636599129599
696,CVY,2011-10-6,0.4065467167800374
697,CVY,2011-10-7,0.4286316498640011
698,CVY,2011-10-10,0.507729365633922
699,CVY,2011-10-11,0.5279863692588949
700,CVY,2011-10-12,0.36159054344183916
701,CVY,2011-10-13,0.528731287823201
702,CVY,2011-10-14,0.5507094295876916
703,CVY,2011-10-17,0.5759637781936195
704,CVY,2011-10-18,0.5410098178500778
705,CVY,2011-10-19,0.5253532230074324
706,CVY,2011-10-20,0.4854808529978067
707,CVY,2011-10-21,0.510124028161655
708,CVY,2011-10-24,0.49679765916804947
709,CVY,2011-10-25,0.5257524550035046
710,CVY,2011-10-26,0.5274746756794263
711,CVY,2011-10-27,0.42019574177226693
712,CVY,2011-10-28,0.5280201458297383
713,CVY,2011-10-31,0.43100018345962543
714,CVY,2011-11-1,0.38040519981604065
715,CVY,2011-11-2,0.42643264425033955
716,CVY,2011-11-3,0.5760898082347043
717,CVY,2011-11-4,0.5300308576873232
718,CVY,2011-11-7,0.4698705007125343
719,CVY,2011-11-8,0.43047419135067855
720,CVY,2011-11-9,0.4075989340651639
721,CVY,2011-11-10,0.554064356821614
722,CVY,2011-11-11,0.5651110820991072
723,CVY,2011-11-14,0.4576898069685168
724,CVY,2011-11-15,0.5690114007425787
725,CVY,2011-11-16,0.565442652994447
726,CVY,2011-11-17,0.5320553870336113
727,CVY,2011-11-18,0.3635595461142918
728,CVY,2011-11-21,0.3512001125365894
729,CVY,2011-11-22,0.4211072883380981
730,CVY,2011-11-23,0.49373199948030716
731,CVY,2011-11-25,0.5485152579321619
732,CVY,2011-11-28,0.376599294066127
733,CVY,2011-11-29,0.478638848974675
734,CVY,2011-11-30,0.42148925753040833
735,CVY,2011-12-1,0.5007730366760013
736,CVY,2011-12-2,0.46963959136800093
737,CVY,2011-12-5,0.5458818347647174
738,CVY,2011-12-6,0.49380669793223153
739,CVY,2011-12-7,0.5748448972635533
740,CVY,2011-12-8,0.5188548728561883
741,CVY,2011-12-9,0.5041806485952329
742,CVY,2011-12-12,0.45100803156874114
743,CVY,2011-12-13,0.42079602082336964
744,CVY,2011-12-14,0.5743291970618672
745,CVY,2011-12-15,0.4609356055884052
746,CVY,2011-12-16,0.5098789785860895
747,CVY,2011-12-19,0.4691180595380693
748,CVY,2011-12-20,0.41734436734305735
749,CVY,2011-12-21,0.5169145714224552
750,CVY,2011-12-22,0.5599270243207356
751,CVY,2011-12-23,0.5024807399155568
752,CVY,2011-12-27,0.5226977774625489
753,CVY,2011-12-28,0.6362898313519253
754,CVY,2011-12-29,0.5289857794638859
755,CVY,2011-12-30,0.5029614737227083
756,CVY,2012-1-3,0.4871870504560884
757,CVY,2012-1-4,0.46987201625643715
758,CVY,2012-1-5,0.40169749686128337
759,CVY,2012-1-6,0.38772296210657187
760,CVY,2012-1-9,0.5037862464942484
761,CVY,2012-1-10,0.43761469536898295
762,CVY,2012-1-11,0.5634629872114639
763,CVY,2012-1-12,0.35942851767820216
764,CVY,2012-1-13,0.5425011685235069
765,CVY,2012-1-17,0.5108178181873472
766,CVY,2012-1-18,0.5289542108532317
767,CVY,2012-1-19,0.28871755338725663
768,CVY,2012-1-20,0.4436702076208825
769,CVY,2012-1-23,0.5188203888013339
770,CVY,2012-1-24,0.5416935162052812
771,CVY,2012-1-25,0.473791132779744
772,CVY,2012-1-26,0.5334477093761184
773,CVY,2012-1-27,0.5754548709570059
774,CVY,2012-1-30,0.5551889382675509
775,CVY,2012-1-31,0.5773616688808217
776,CVY,2012-2-1,0.5661436164950275
777,CVY,2012-2-2,0.4354219280362335
778,CVY,2012-2-3,0.5428557828155526
779,CVY,2012-2-6,0.5789316203426891
780,CVY,2012-2-7,0.524714269565637
781,CVY,2012-2-8,0.5418277212495403
782,CVY,2012-2-9,0.549130777248533
783,CVY,2012-2-10,0.5290842533801233
784,CVY,2012-2-13,0.5730094044094648
785,CVY,2012-2-14,0.5727671269572309
786,CVY,2012-2-15,0.6302792947536775
787,CVY,2012-2-16,0.31886906545710825
788,CVY,2012-2-17,0.6073436270201189
789,CVY,2012-2-21,0.5861689144817449
790,CVY,2012-2-22,0.6337071367004349
791,CVY,2012-2-23,0.5378556753791494
792,CVY,2012-2-24,0.5861044221007964
793,CVY,2012-2-27,0.605459660589148
794,CVY,2012-2-28,0.6515412270848262
795,CVY,2012-2-29,0.657570594078924
796,CVY,2012-3-1,0.6555402826768366
797,CVY,2012-3-2,0.6216670930125757
798,CVY,2012-3-5,0.7050295420797978
799,CVY,2012-3-6,0.4923950967222748
800,CVY,2012-3-7,0.5863515541719349
801,CVY,2012-3-8,0.6441650816770551
802,CVY,2012-3-9,0.606933916045367
803,CVY,2012-3-12,0.6219108377710351
804,CVY,2012-3-13,0.5667482594149473
805,CVY,2012-3-14,0.6984776566468625
806,CVY,2012-3-15,0.5415222208908951
807,CVY,2012-3-16,0.6208076510572322
808,CVY,2012-3-19,0.5724707159116359
809,CVY,2012-3-20,0.6657100374505353
810,CVY,2012-3-21,0.6386200502549507
811,CVY,2012-3-22,0.6324522615807789
812,CVY,2012-3-23,0.5933223264890725
813,CVY,2012-3-26,0.5957978902320596
814,CVY,2012-3-27,0.5278123125916396
815,CVY,2012-3-28,0.5597376062594788
816,CVY,2012-3-29,0.5715998699749104
817,CVY,2012-3-30,0.5879784717796999
818,CVY,2012-4-2,0.5835127635476925
819,CVY,2012-4-3,0.6103721029594248
820,CVY,2012-4-4,0.4840333612856546
821,CVY,2012-4-5,0.5588411872105752
822,CVY,2012-4-9,0.6063807711481628
823,CVY,2012-4-10,0.29113185174827716
824,CVY,2012-4-11,0.5134026971989077
825,CVY,2012-4-12,0.5974494557574181
826,CVY,2012-4-13,0.5451814407488295
827,CVY,2012-4-16,0.5379071978098326
828,CVY,2012-4-17,0.6023654017176713
829,CVY,2012-4-18,0.5966023314045396
830,CVY,2012-4-19,0.5937115975527258
831,CVY,2012-4-20,0.6525645686653664
832,CVY,2012-4-23,0.6486932191359863
833,CVY,2012-4-24,0.5993662557494485
834,CVY,2012-4-25,0.7160066961297402
835,CVY,2012-4-26,0.5659143197223371
836,CVY,2012-4-27,0.6064981195301717
837,CVY,2012-4-30,0.6074813618182547
838,CVY,2012-5-1,0.6990627606817608
839,CVY,2012-5-2,0.6415326293556949
840,CVY,2012-5-3,0.6539731061872778
841,CVY,2012-5-4,0.6379395626142432
842,CVY,2012-5-7,0.546004608906719
843,CVY,2012-5-8,0.6697297975878437
844,CVY,2012-5-9,0.5605489413047092
845,CVY,2012-5-10,0.65151326197391
846,CVY,2012-5-11,0.6374409463150317
847,CVY,2012-5-14,0.6697351723068031
848,CVY,2012-5-15,0.5970289081919841
849,CVY,2012-5-16,0.5390611035943024
850,CVY,2012-5-17,0.4474175305699771
851,CVY,2012-5-18,0.5259750328860658
852,CVY,2012-5-21,0.5187826028901236
853,CVY,2012-5-22,0.5658751418423268
854,CVY,2012-5-23,0.5988848541119786
855,CVY,2012-5-24,0.6268967431980855
856,CVY,2012-5-25,0.6441645678311483
857,CVY,2012-5-29,0.6365596559498032
858,CVY,2012-5-30,0.6243696672176295
859,CVY,2012-5-31,0.577629147377609
860,CVY,2012-6-1,0.49268242581554933
861,CVY,2012-6-4,0.5139217713950752
862,CVY,2012-6-5,0.5379123074857515
863,CVY,2012-6-6,0.5272122150920245
864,CVY,2012-6-7,0.6079946947109414
865,CVY,2012-6-8,0.6300434937113566
866,CVY,2012-6-11,0.5982727271867169
867,CVY,2012-6-12,0.6140881371152583
868,CVY,2012-6-13,0.5069899947259985
869,CVY,2012-6-14,0.5579721093926802
870,CVY,2012-6-15,0.5371633686269034
871,CVY,2012-6-18,0.5456158889455098
872,CVY,2012-6-19,0.5597165002645368
873,CVY,2012-6-20,0.6022091748820447
874,CVY,2012-6-21,0.6487329235821918
875,CVY,2012-6-22,0.5814957057097516
876,CVY,2012-6-25,0.5509178464300568
877,CVY,2012-6-26,0.5381947418168829
878,CVY,2012-6-27,0.6670035194310172
879,CVY,2012-6-28,0.5467213533478743
880,CVY,2012-6-29,0.6138678557722927
881,CVY,2012-7-2,0.5313629203177027
882,CVY,2012-7-3,0.6577231511606191
883,CVY,2012-7-5,0.6309225388199788
884,CVY,2012-7-6,0.7356452069269135
885,CVY,2012-7-9,0.7153292232120769
886,CVY,2012-7-10,0.6930173547018313
887,CVY,2012-7-11,0.6543072656892274
888,CVY,2012-7-12,0.5402935205559037
889,CVY,2012-7-13,0.6056994143331249
890,CVY,2012-7-16,0.6583994077748905
891,CVY,2012-7-17,0.6108014437972777
892,CVY,2012-7-18,0.6750786411035599
893,CVY,2012-7-19,0.6540935498609924
894,CVY,2012-7-20,0.5915792775307461
895,CVY,2012-7-23,0.579090629355718
896,CVY,2012-7-24,0.5828070670766317
897,CVY,2012-7-25,0.5788396336832119
898,CVY,2012-7-26,0.5791624799552849
899,CVY,2012-7-27,0.57762753052971
900,CVY,2012-7-30,0.6812929691367698
901,CVY,2012-7-31,0.613597758281534
902,CVY,2012-8-1,0.6210167503855368
903,CVY,2012-8-2,0.6652304461435292
904,CVY,2012-8-3,0.7191474033684786
905,CVY,2012-8-6,0.6762977732523887
906,CVY,2012-8-7,0.6807101647200288
907,CVY,2012-8-8,0.6559680402348457
908,CVY,2012-8-9,0.749266326431669
909,CVY,2012-8-10,0.7392489113962731
910,CVY,2012-8-13,0.6917371505819198
911,CVY,2012-8-14,0.7594778511907336
912,CVY,2012-8-15,0.7517590395212957
913,CVY,2012-8-16,0.6791608410880021
914,CVY,2012-8-17,0.7539709730571484
915,CVY,2012-8-20,0.6400671105346342
916,CVY,2012-8-21,0.667476784783194
917,CVY,2012-8-22,0.6298099295786683
918,CVY,2012-8-23,0.7074377123215903
919,CVY,2012-8-24,0.7090324792333669
920,CVY,2012-8-27,0.6782508810111475
921,CVY,2012-8-28,0.6525678627828593
922,CVY,2012-8-29,0.7056923201115818
923,CVY,2012-8-30,0.7465770422270488
924,CVY,2012-8-31,0.7463936388714447
925,CVY,2012-9-4,0.5838786429564312
926,CVY,2012-9-5,0.6054232254751181
927,CVY,2012-9-6,0.6915307156612439
928,CVY,2012-9-7,0.6466094443567664
929,CVY,2012-9-10,0.661459676659133
930,CVY,2012-9-11,0.7519985447670843
931,CVY,2012-9-12,0.7686093653916389
932,CVY,2012-9-13,0.5377314534478828
933,CVY,2012-9-14,0.6692683949957015
934,CVY,2012-9-17,0.7364952089360954
935,CVY,2012-9-18,0.7575234068769372
936,CVY,2012-9-19,0.5746164233027121
937,CVY,2012-9-20,0.7343179818733776
938,CVY,2012-9-21,0.722597294077273
939,CVY,2012-9-24,0.7699813283315704
940,CVY,2012-9-25,0.7298632645298493
941,CVY,2012-9-26,0.8266941556503979
942,CVY,2012-9-27,0.7518022471804799
943,CVY,2012-9-28,0.7814472334603094
944,CVY,2012-10-1,0.7207741116651645
945,CVY,2012-10-2,0.7251449983449175
946,CVY,2012-10-3,0.7151581620945138
947,CVY,2012-10-4,0.750071186076681
948,CVY,2012-10-5,0.7330767575720166
949,CVY,2012-10-8,0.8587748054283055
950,CVY,2012-10-9,0.8073996209502671
951,CVY,2012-10-10,0.7990477401784534
952,CVY,2012-10-11,0.7846575218503041
953,CVY,2012-10-12,0.7479727978948028
954,CVY,2012-10-15,0.7312237843762441
955,CVY,2012-10-16,0.75786575220709
956,CVY,2012-10-17,0.7579944474535425
957,CVY,2012-10-18,0.8654271529557951
958,CVY,2012-10-19,0.8193782299218033
959,CVY,2012-10-22,0.786776229073265
960,CVY,2012-10-23,0.7349056859813373
961,CVY,2012-10-24,0.45268368000296494
962,CVY,2012-10-25,0.8439550675727789
963,CVY,2012-10-26,0.7228817867326521
964,CVY,2012-10-31,0.6967369133228504
965,CVY,2012-11-1,0.7192013560062039
966,CVY,2012-11-2,0.7684313265473911
967,CVY,2012-11-5,0.8323052094677947
968,CVY,2012-11-6,0.7732096709345175
969,CVY,2012-11-7,0.5472842993841249
970,CVY,2012-11-8,0.6907358566521359
971,CVY,2012-11-9,0.6185373209658351
972,CVY,2012-11-12,0.7906369302379413
973,CVY,2012-11-13,0.5501331356254737
974,CVY,2012-11-14,0.5536329618138283
975,CVY,2012-11-15,0.5295354160017032
976,CVY,2012-11-16,0.5785307281140516
977,CVY,2012-11-19,0.5005819161853903
978,CVY,2012-11-20,0.5941407224668506
979,CVY,2012-11-21,0.71636170525982
980,CVY,2012-11-23,0.9623852547650482
981,CVY,2012-11-26,0.667204702126274
982,CVY,2012-11-27,0.7089350075457984
983,CVY,2012-11-28,0.7049093845026065
984,CVY,2012-11-29,0.7428002639279799
985,CVY,2012-11-30,0.8423147541713236
986,CVY,2012-12-3,0.7627595305910796
987,CVY,2012-12-4,0.6899938527812222
988,CVY,2012-12-5,0.7089337759556056
989,CVY,2012-12-6,0.6768770490986233
990,CVY,2012-12-7,0.7831483389153333
991,CVY,2012-12-10,0.6459058437791507
992,CVY,2012-12-11,0.6734127625797109
993,CVY,2012-12-12,0.757959418973675
994,CVY,2012-12-13,0.7017216617061168
995,CVY,2012-12-14,0.7514964537164762
996,CVY,2012-12-17,0.7030567092481643
997,CVY,2012-12-18,0.6215215899907872
998,CVY,2012-12-19,0.7242868294386817
999,CVY,2012-12-20,0.7123594912031298
1000,CVY,2012-12-21,0.718817450367615
1001,CVY,2012-12-24,0.8305147119438645
